Sr No,Company Code,Purchase Org,PO Number,PO Line Item,PO Type,Material/Service,Vendor Code,Vendor Short Name,Vendor Sector,GR Document No,GR Posting Date,GR Fiscal Year,GR Quantity,GR Amount,GR Vendor Name (SAP),IR Document No,IR Posting Date,IR Amount,IR Vendor Name (Invoice),TDS Amount,GST Diff Amount,Difference (IR-GR),Currency,Plant,Cost Center,GL Account,Payment Terms,Aging (Days),Aging Bucket,Discrepancy Flag,Discrepancy Reason,Manual Action,Reviewer,Review Date,Remarks
147,1000,2000,4500100147,0010,ZSER,Steel Plates 10mm,1000013,ASPNT,Manufacturing,5000100147,2025-02-11,2025,189.575,99175.12,Asian Paints Ltd,5100200152,2025-04-03,89257.61,Asian Paints Limited,9917.51,0.0,-9917.51,USD,1004,CC-MFG-005,400200,IMMED,48,31-60 Days,TDS DEDUCTED,TDS @ 10.0% deducted on payment (Sec 194C/194J),,,,
148,1000,1000,4500100148,0020,ZSER,Mechanical Parts,1000015,ABB,Engineering,5000100148,2025-02-28,2025,126.246,1692303.51,ABB India Limited,5100200153,2025-04-01,423075.88,A.B.B. India,0.0,0.0,-1269227.63,INR,1004,CC-FIN-001,400200,NT15,31,31-60 Days,PARTIAL INVOICE,Partial invoice raised (25% of PO value),,,,
149,1000,1000,4500100149,0050,ZNB,Network Support Services,1000006,TECHM,IT Services,5000100149,2025-02-26,2025,31.027,436804.34,Tech Mahindra Limited,5100200154,2025-03-17,428068.25,TechMahindra,8736.09,0.0,-8736.09,INR,1001,CC-IT-002,400100,NT30,33,31-60 Days,TDS DEDUCTED,TDS @ 2.0% deducted on payment (Sec 194C/194J),,,,
150,1000,1000,4500100150,0030,ZSER,IT Consulting Services,1000005,LTI,IT Services,5000100150,2025-02-09,2025,134.657,1171776.89,Larsen & Toubro Infotech Ltd,5100200155,2025-02-10,1171776.89,Larsen & Toubro Infotech Ltd,0.0,0.0,0.0,INR,1003,CC-MFG-005,400300,NT15,50,31-60 Days,EXACT MATCH,GR and IR amounts match exactly,,,,
151,1000,2000,4500100151,0010,ZSER,Network Support Services,1000004,HCLT,IT Services,5000100151,2024-11-14,2024,154.736,8314653.09,HCL Technologies Ltd,5100200156,2024-11-27,8314653.09,HCL Technologies Ltd,0.0,0.0,0.0,INR,1003,CC-OPS-003,400200,NT30,137,>90 Days (Critical),EXACT MATCH,GR and IR amounts match exactly,,,,
152,1000,1000,4500100152,0010,NB,Packaging Material,1000011,JSWS,Manufacturing,5000100152,2025-03-15,2025,189.492,552217.09,JSW Steel Ltd,5100200157,2025-05-13,706837.88,JSW Steel,0.0,154620.79,154620.79,INR,1002,CC-FIN-001,400300,NT60,16,0-30 Days,GST MISMATCH,GST @ 28% included in IR but not in GR,,,,
153,1000,2000,4500100153,0050,NB,Industrial Chemicals,1000009,RIL,Manufacturing,5000100153,2025-01-06,2025,77.446,361568.69,Reliance Industries Ltd,5100200158,2025-01-11,180784.35,Reliance Industries Limited,0.0,0.0,-180784.34,INR,1001,CC-MFG-005,400500,IMMED,84,61-90 Days,PARTIAL INVOICE,Partial invoice raised (50% of PO value),,,,
154,1000,1000,4500100154,0030,NB,Control Panel Supply,1000019,ORCL,Software,5000100154,2024-10-09,2024,55.572,2113443.09,Oracle India Pvt Ltd,5100200159,2024-11-12,2113438.09,Oracle Ind,0.0,0.0,-5.0,INR,1001,CC-FIN-001,400100,IMMED,173,>90 Days (Critical),ROUNDING - RUPEE,"Rupee rounding, likely due to tax computation",,,,
155,1000,2000,4500100155,0020,ZNB,Industrial Chemicals,1000012,ULTC,Manufacturing,5000100155,2025-01-23,2025,23.349,47852.47,Ultratech Cement Ltd,5100200160,2025-03-10,47852.97,UltraTech Cement Ltd,0.0,0.0,0.5,USD,1003,CC-HR-004,400400,NT60,67,61-90 Days,ROUNDING - PAISE,Paise-level rounding difference from vendor,,,,
156,1000,1000,4500100156,0030,ZSER,Cybersecurity Services,1000002,INFY,IT Services,5000100156,2025-01-02,2025,88.952,1745800.84,Infosys Limited,5100200161,2025-02-25,1745810.84,INFOSYS LIMITED,0.0,0.0,10.0,INR,1001,CC-IT-002,400200,IMMED,88,61-90 Days,ROUNDING - RUPEE,"Rupee rounding, likely due to tax computation",,,,
157,1000,2000,4500100157,0030,NB,Cloud Hosting Charges,1000008,HEXW,IT Services,5000100157,2025-03-18,2025,60.22,6281246.03,Hexaware Technologies Ltd,5100200162,2025-04-14,6281246.03,Hexaware Technologies Ltd,0.0,0.0,0.0,INR,1004,CC-FIN-001,400200,NT60,13,0-30 Days,EXACT MATCH,GR and IR amounts match exactly,,,,
158,1000,2000,4500100158,0040,ZSER,Cybersecurity Services,1000002,INFY,IT Services,5000100158,2024-12-27,2024,180.191,1717936.65,Infosys Limited,NOT RECEIVED,,,-,0.0,0.0,,INR,1001,CC-IT-002,400200,IMMED,94,>90 Days (Critical),MISSING INVOICE,Goods received but vendor invoice not yet submitted,,,,
159,1000,2000,4500100159,0030,NB,Spare Parts Supply,1000015,ABB,Engineering,5000100159,2024-12-04,2024,11.93,25376.43,ABB India Limited,NOT RECEIVED,,,-,0.0,0.0,,USD,1004,CC-FIN-001,400200,IMMED,117,>90 Days (Critical),MISSING INVOICE,Goods received but vendor invoice not yet submitted,,,,
160,1000,1000,4500100160,0030,ZNB,ERP Implementation Services,1000005,LTI,IT Services,5000100160,2025-03-02,2025,100.769,7370968.52,Larsen & Toubro Infotech Ltd,5100200165,2025-03-10,7739516.95,L&T Infotech Ltd,0.0,368548.43,368548.43,INR,1001,CC-OPS-003,400200,NT45,29,0-30 Days,GST MISMATCH,GST @ 5% included in IR but not in GR,,,,
161,1000,1000,4500100161,0030,NB,Software License Fee,1000008,HEXW,IT Services,5000100161,2025-01-31,2025,104.732,83241.23,Hexaware Technologies Ltd,5100200166,2025-02-22,83241.48,Hexaware Tech Ltd,0.0,0.0,0.25,USD,1001,CC-OPS-003,400400,NT45,59,31-60 Days,ROUNDING - PAISE,Paise-level rounding difference from vendor,,,,
162,1000,1000,4500100162,0040,NB,Mechanical Parts,1000019,ORCL,Software,5000100162,2025-03-13,2025,81.659,914825.23,Oracle India Pvt Ltd,5100200167,2025-03-30,896528.73,Oracle India,18296.5,0.0,-18296.5,INR,1001,CC-OPS-003,400300,NT60,18,0-30 Days,TDS DEDUCTED,TDS @ 2.0% deducted on payment (Sec 194C/194J),,,,
163,1000,2000,4500100163,0010,NB,Mechanical Parts,1000020,SAPI,Software,5000100163,2025-03-06,2025,196.617,2131064.44,SAP India Pvt Ltd,5100200168,2025-03-17,2131062.44,SAP India Private Ltd,0.0,0.0,-2.0,INR,1003,CC-MFG-005,400400,NT15,25,0-30 Days,ROUNDING - RUPEE,"Rupee rounding, likely due to tax computation",,,,
164,1000,2000,4500100164,0040,ZSER,Data Migration Services,1000005,LTI,IT Services,5000100164,2025-03-10,2025,13.327,1579915.98,Larsen & Toubro Infotech Ltd,5100200169,2025-04-27,1579916.23,LTI Limited,0.0,0.0,0.25,INR,1002,CC-FIN-001,400300,IMMED,21,0-30 Days,ROUNDING - PAISE,Paise-level rounding difference from vendor,,,,
165,1000,2000,4500100165,0030,ZNB,Software License Fee,1000005,LTI,IT Services,5000100165,2024-11-26,2024,80.284,47814.13,Larsen & Toubro Infotech Ltd,5100200170,2025-02-04,47814.13,L&T Infotech,0.0,0.0,0.0,GBP,1002,CC-HR-004,400100,NT45,125,>90 Days (Critical),TIMING DIFFERENCE,Invoice received after 60-day policy window,,,,
166,1000,2000,4500100166,0020,ZNB,Cybersecurity Services,1000008,HEXW,IT Services,5000100166,2025-02-12,2025,55.407,993692.91,Hexaware Technologies Ltd,5100200171,2025-03-01,993687.91,Hexaware Tech Ltd,0.0,0.0,-5.0,INR,1002,CC-FIN-001,400300,NT60,47,31-60 Days,ROUNDING - RUPEE,"Rupee rounding, likely due to tax computation",,,,
167,1000,2000,4500100167,0030,ZSER,ERP Implementation Services,1000007,MPHL,IT Services,5000100167,2024-12-05,2024,89.63,97701.12,Mphasis Limited,5100200172,2025-01-14,97701.37,Mphasis Corp,0.0,0.0,0.25,INR,1001,CC-HR-004,400100,IMMED,116,>90 Days (Critical),ROUNDING - PAISE,Paise-level rounding difference from vendor,,,,
168,1000,2000,4500100168,0030,ZSER,Mechanical Parts,1000016,BSCH,Engineering,5000100168,2024-11-28,2024,125.453,31855.19,Bosch Limited,5100200173,2025-02-13,31855.19,Bosch Ltd,0.0,0.0,0.0,USD,1002,CC-OPS-003,400300,NT60,123,>90 Days (Critical),TIMING DIFFERENCE,Invoice received after 60-day policy window,,,,
169,1000,2000,4500100169,0020,ZNB,Mechanical Parts,1000015,ABB,Engineering,5000100169,2024-12-05,2024,60.317,1481913.58,ABB India Limited,5100200174,2024-12-18,1467094.44,ABB India,14819.14,0.0,-14819.14,INR,1002,CC-HR-004,400100,IMMED,116,>90 Days (Critical),TDS DEDUCTED,TDS @ 1.0% deducted on payment (Sec 194C/194J),,,,
170,1000,2000,4500100170,0030,NB,Electrical Equipment,1000017,HAVL,Electrical,5000100170,2024-12-08,2024,180.961,69601.41,Havells India Ltd,5100200175,2024-12-10,69601.42,Havells India Limited,0.0,0.0,0.01,USD,1004,CC-OPS-003,400100,IMMED,113,>90 Days (Critical),ROUNDING - PAISE,Paise-level rounding difference from vendor,,,,
171,1000,2000,4500100171,0040,ZNB,Cloud Hosting Charges,1000004,HCLT,IT Services,5000100171,2025-03-13,2025,186.786,248646.8,HCL Technologies Ltd,5100200176,2025-04-07,318267.9,HCL Technologies Limited,0.0,69621.1,69621.1,INR,1001,CC-FIN-001,400300,NT15,18,0-30 Days,GST MISMATCH,GST @ 28% included in IR but not in GR,,,,
172,1000,2000,4500100172,0020,NB,Electrical Equipment,1000020,SAPI,Software,5000100172,2024-12-05,2024,73.59,592837.36,SAP India Pvt Ltd,5100200177,2025-02-02,148209.34,SAP India Ltd,0.0,0.0,-444628.02,INR,1004,CC-IT-002,400400,NT60,116,>90 Days (Critical),PARTIAL INVOICE,Partial invoice raised (25% of PO value),,,,
173,1000,1000,4500100173,0030,ZSER,Equipment Maintenance,1000018,BEL,Defence,5000100173,2024-12-07,2024,172.932,570673.39,Bharat Electronics Ltd,5100200178,2024-12-29,570673.89,BEL Limited,0.0,0.0,0.5,INR,1001,CC-HR-004,400300,NT45,114,>90 Days (Critical),ROUNDING - PAISE,Paise-level rounding difference from vendor,,,,
174,1000,2000,4500100174,0030,ZSER,ERP Implementation Services,1000001,TCSL,IT Services,5000100174,2024-10-15,2024,104.46,95935.34,Tata Consultancy Services Ltd,5100200179,2024-12-01,95935.34,Tata Consultancy Services Ltd,0.0,0.0,0.0,USD,1002,CC-MFG-005,400500,NT15,167,>90 Days (Critical),EXACT MATCH,GR and IR amounts match exactly,,,,
175,1000,1000,4500100175,0030,ZNB,Engineering Consultancy,1000018,BEL,Defence,5000100175,2024-12-06,2024,34.828,1304447.86,Bharat Electronics Ltd,5100200180,2024-12-21,1304448.86,BHARAT ELECTRONICS LTD,0.0,0.0,1.0,INR,1002,CC-IT-002,400400,IMMED,115,>90 Days (Critical),ROUNDING - RUPEE,"Rupee rounding, likely due to tax computation",,,,
176,1000,2000,4500100176,0020,ZSER,Cybersecurity Services,1000007,MPHL,IT Services,5000100176,2025-01-29,2025,73.181,439734.5,Mphasis Limited,5100200181,2025-05-18,439734.5,MPHASIS LIMITED,0.0,0.0,0.0,INR,1001,CC-OPS-003,400300,IMMED,61,61-90 Days,TIMING DIFFERENCE,Invoice received after 60-day policy window,,,,
177,1000,2000,4500100177,0020,ZSER,Spare Parts Supply,1000015,ABB,Engineering,5000100177,2024-12-24,2024,140.715,558484.14,ABB India Limited,5100200182,2025-02-16,502635.73,ABB LIMITED,55848.41,0.0,-55848.41,INR,1004,CC-HR-004,400400,IMMED,97,>90 Days (Critical),TDS DEDUCTED,TDS @ 10.0% deducted on payment (Sec 194C/194J),,,,
178,1000,2000,4500100178,0050,ZNB,Chemical Compounds,1000009,RIL,Manufacturing,5000100178,2025-03-21,2025,129.309,256370.24,Reliance Industries Ltd,5100200183,2025-04-16,251242.84,RIL,5127.4,0.0,-5127.4,INR,1003,CC-IT-002,400500,IMMED,10,0-30 Days,TDS DEDUCTED,TDS @ 2.0% deducted on payment (Sec 194C/194J),,,,
179,1000,1000,4500100179,0020,ZSER,Cybersecurity Services,1000005,LTI,IT Services,5000100179,2024-12-06,2024,112.452,207062.53,Larsen & Toubro Infotech Ltd,5100200184,2025-04-01,207062.53,L&T Infotech,0.0,0.0,0.0,INR,1002,CC-OPS-003,400300,NT30,115,>90 Days (Critical),TIMING DIFFERENCE,Invoice received after 60-day policy window,,,,
180,1000,1000,4500100180,0020,ZSER,ERP Implementation Services,1000001,TCSL,IT Services,5000100180,2024-11-15,2024,40.862,1546554.29,Tata Consultancy Services Ltd,5100200185,2024-12-12,1546554.29,Tata Consultancy Services Ltd,0.0,0.0,0.0,INR,1001,CC-FIN-001,400400,NT60,136,>90 Days (Critical),EXACT MATCH,GR and IR amounts match exactly,,,,
181,1000,1000,4500100181,0050,ZNB,Raw Material Supply,1000012,ULTC,Manufacturing,5000100181,2024-10-05,2024,122.568,4691348.62,Ultratech Cement Ltd,5100200186,2024-10-20,4691348.62,Ultratech Cement Ltd,0.0,0.0,0.0,INR,1004,CC-HR-004,400100,NT60,177,>90 Days (Critical),EXACT MATCH,GR and IR amounts match exactly,,,,
182,1000,1000,4500100182,0010,ZSER,Cloud Hosting Charges,1000002,INFY,IT Services,5000100182,2025-01-17,2025,163.292,213912.29,Infosys Limited,5100200187,2025-02-05,213913.29,Infosys Technologies,0.0,0.0,1.0,INR,1001,CC-HR-004,400100,NT30,73,61-90 Days,ROUNDING - RUPEE,"Rupee rounding, likely due to tax computation",,,,
183,1000,1000,4500100183,0010,NB,Cement Bags 50kg,1000011,JSWS,Manufacturing,5000100183,2025-02-27,2025,75.309,3161586.89,JSW Steel Ltd,5100200188,2025-03-30,3161586.9,JSW Steel Limited,0.0,0.0,0.01,INR,1004,CC-HR-004,400100,NT45,32,31-60 Days,ROUNDING - PAISE,Paise-level rounding difference from vendor,,,,
184,1000,1000,4500100184,0030,NB,Cement Bags 50kg,1000010,TATST,Manufacturing,5000100184,2025-01-12,2025,167.362,689627.13,Tata Steel Limited,5100200189,2025-04-06,689627.13,Tata Steel,0.0,0.0,0.0,INR,1002,CC-FIN-001,400300,NT15,78,61-90 Days,TIMING DIFFERENCE,Invoice received after 60-day policy window,,,,
185,1000,2000,4500100185,0040,ZNB,Control Panel Supply,1000016,BSCH,Engineering,5000100185,2025-01-10,2025,169.744,15609.18,Bosch Limited,5100200190,2025-02-22,16389.64,Robert Bosch,0.0,780.46,780.46,EUR,1001,CC-FIN-001,400100,NT15,80,61-90 Days,GST MISMATCH,GST @ 5% included in IR but not in GR,,,,
186,1000,2000,4500100186,0010,NB,Data Migration Services,1000002,INFY,IT Services,5000100186,2024-12-08,2024,130.099,41520.62,Infosys Limited,5100200191,2025-03-02,41520.62,Infosys Technologies,0.0,0.0,0.0,USD,1002,CC-IT-002,400400,NT45,113,>90 Days (Critical),TIMING DIFFERENCE,Invoice received after 60-day policy window,,,,
187,1000,2000,4500100187,0030,ZNB,Control Panel Supply,1000019,ORCL,Software,5000100187,2024-11-10,2024,114.204,35868.47,Oracle India Pvt Ltd,NOT RECEIVED,,,-,0.0,0.0,,USD,1003,CC-HR-004,400200,NT30,141,>90 Days (Critical),MISSING INVOICE,Goods received but vendor invoice not yet submitted,,,,
188,1000,1000,4500100188,0010,NB,Annual Maintenance Contract,1000008,HEXW,IT Services,5000100188,2024-11-09,2024,91.885,376886.05,Hexaware Technologies Ltd,5100200193,2024-12-26,376885.8,Hexaware Tech Ltd,0.0,0.0,-0.25,INR,1004,CC-IT-002,400300,NT45,142,>90 Days (Critical),ROUNDING - PAISE,Paise-level rounding difference from vendor,,,,
189,1000,2000,4500100189,0050,ZNB,Cloud Hosting Charges,1000005,LTI,IT Services,5000100189,2025-01-25,2025,179.059,56796.89,Larsen & Toubro Infotech Ltd,5100200194,2025-02-10,56796.88,Larsen Toubro Infotech,0.0,0.0,-0.01,USD,1003,CC-IT-002,400200,NT45,65,61-90 Days,ROUNDING - PAISE,Paise-level rounding difference from vendor,,,,
190,1000,2000,4500100190,0040,ZNB,Annual Maintenance Contract,1000006,TECHM,IT Services,5000100190,2025-01-10,2025,67.584,462396.08,Tech Mahindra Limited,5100200195,2025-02-10,457772.12,Tech-Mahindra Limited,4623.96,0.0,-4623.96,INR,1001,CC-IT-002,400500,NT60,80,61-90 Days,TDS DEDUCTED,TDS @ 1.0% deducted on payment (Sec 194C/194J),,,,
191,1000,2000,4500100191,0020,ZSER,Electrical Equipment,1000014,SIEM,Engineering,5000100191,2024-12-11,2024,170.533,411775.85,Siemens Ltd,5100200196,2025-01-22,370598.27,SIEMENS LIMITED,41177.58,0.0,-41177.58,INR,1002,CC-IT-002,400300,NT30,110,>90 Days (Critical),TDS DEDUCTED,TDS @ 10.0% deducted on payment (Sec 194C/194J),,,,
192,1000,1000,4500100192,0050,NB,Mechanical Parts,1000016,BSCH,Engineering,5000100192,2024-11-28,2024,121.967,74905.22,Bosch Limited,5100200197,2025-03-09,74905.22,Robert Bosch,0.0,0.0,0.0,USD,1004,CC-IT-002,400100,NT60,123,>90 Days (Critical),TIMING DIFFERENCE,Invoice received after 60-day policy window,,,,
193,1000,1000,4500100193,0040,ZSER,Industrial Chemicals,1000012,ULTC,Manufacturing,5000100193,2024-11-16,2024,60.283,25529.38,Ultratech Cement Ltd,5100200198,2024-12-16,25539.38,Ultratech Cement,0.0,0.0,10.0,GBP,1003,CC-OPS-003,400400,NT60,135,>90 Days (Critical),ROUNDING - RUPEE,"Rupee rounding, likely due to tax computation",,,,
194,1000,2000,4500100194,0040,ZNB,Annual Maintenance Contract,1000007,MPHL,IT Services,5000100194,2024-11-22,2024,150.039,159009.3,Mphasis Limited,5100200199,2025-01-09,159014.3,Mphasis Ltd,0.0,0.0,5.0,INR,1001,CC-IT-002,400200,IMMED,129,>90 Days (Critical),ROUNDING - RUPEE,"Rupee rounding, likely due to tax computation",,,,
195,1000,2000,4500100195,0030,ZSER,Software License Fee,1000002,INFY,IT Services,5000100195,2025-01-18,2025,20.231,8918272.01,Infosys Limited,5100200200,2025-02-25,8918282.01,Infosys Technologies,0.0,0.0,10.0,INR,1002,CC-OPS-003,400300,NT60,72,61-90 Days,ROUNDING - RUPEE,"Rupee rounding, likely due to tax computation",,,,
196,1000,2000,4500100196,0030,ZSER,Engineering Consultancy,1000015,ABB,Engineering,5000100196,2025-02-17,2025,89.692,1508911.63,ABB India Limited,5100200201,2025-04-01,1508912.63,A.B.B. India,0.0,0.0,1.0,INR,1002,CC-HR-004,400200,NT15,42,31-60 Days,ROUNDING - RUPEE,"Rupee rounding, likely due to tax computation",,,,
197,1000,2000,4500100197,0020,NB,ERP Implementation Services,1000005,LTI,IT Services,5000100197,2025-01-13,2025,56.548,1059905.41,Larsen & Toubro Infotech Ltd,5100200202,2025-03-04,1059905.41,Larsen & Toubro Infotech Ltd,0.0,0.0,0.0,INR,1004,CC-IT-002,400200,NT60,77,61-90 Days,EXACT MATCH,GR and IR amounts match exactly,,,,
198,1000,1000,4500100198,0010,ZNB,Software License Fee,1000003,WIPR,IT Services,5000100198,2025-01-07,2025,192.189,1764483.37,Wipro Limited,5100200203,2025-03-07,441120.84,Wipro Ltd,0.0,0.0,-1323362.53,INR,1002,CC-IT-002,400100,NT45,83,61-90 Days,PARTIAL INVOICE,Partial invoice raised (25% of PO value),,,,
199,1000,1000,4500100199,0030,NB,Cybersecurity Services,1000007,MPHL,IT Services,5000100199,2025-01-21,2025,97.81,7944262.95,Mphasis Limited,5100200204,2025-03-06,7944262.7,Mphasis Corporation,0.0,0.0,-0.25,INR,1004,CC-OPS-003,400100,NT60,69,61-90 Days,ROUNDING - PAISE,Paise-level rounding difference from vendor,,,,
200,1000,2000,4500100200,0050,NB,Packaging Material,1000012,ULTC,Manufacturing,5000100200,2025-01-07,2025,155.012,1672292.32,Ultratech Cement Ltd,5100200205,2025-01-09,1588677.7,UltraTech Cement Ltd,83614.62,0.0,-83614.62,INR,1002,CC-OPS-003,400500,NT60,83,61-90 Days,TDS DEDUCTED,TDS @ 5.0% deducted on payment (Sec 194C/194J),,,,
